"lon","lat","area","grad","dc"
-80.927715,-7.530773,7073,7.5,70
-80.931385,-7.528703,7073,7.5,70
-80.935626,-7.526573,7073,7.5,70
-80.938245,-7.525123,7073,7.5,70
-80.943235,-7.522843,7073,7.5,70
-80.946405,-7.521273,7073,7.5,70
-80.948165,-7.520233,7073,7.5,70
-80.951703,-7.518374,7073,7.5,70
-80.955365,-7.516773,7073,7.5,70
-80.960995,-7.513923,7073,7.5,70
-80.963215,-7.512373,7073,7.5,70
-80.965355,-7.511073,7073,7.5,70
-80.969255,-7.509243,7073,7.5,70
-80.976075,-7.505093,7073,7.5,70
-80.983796,-7.500857,7073,7.5,70
-80.985757,-7.5,7073,7.5,70
-80.721468,-7.5,7073,7.5,70
-80.721468,-7.5,6073,7.5,60
-80.5,-7.5,6073,7.5,60
-80.497609,-7.5,6073,7.5,60
-80.436465,-7.566688,6073,7.5,60
-80.417483,-7.598975,6073,7.5,60
-80.408691,-7.625548,6073,7.5,60
-80.407855,-7.633364,6073,7.5,60
-80.407773,-7.633876,6073,7.5,60
-80.352991,-7.799452,6073,7.5,60
-80.351574,-7.802305,6073,7.5,60
-80.289415,-7.908034,6073,7.5,60
-80.258988,-8,6073,7.5,60
-80.436337,-8,6073,7.5,60
-80.444351,-7.975778,6073,7.5,60
-80.50651,-7.870049,6073,7.5,60
-80.507927,-7.867196,6073,7.5,60
-80.573665,-7.668505,6073,7.5,60
-80.573747,-7.667993,6073,7.5,60
-80.57417,-7.664045,6073,7.5,60
-80.690513,-7.537152,6073,7.5,60
-80.690568,-7.53706,6073,7.5,60
-80.69607,-7.527702,6073,7.5,60
-80.721468,-7.5,6073,7.5,60
-76.186407,-17.5,14170,17,140
-76.243824,-17.474895,14170,17,140
-76.24768,-17.472144,14170,17,140
-76.254103,-17.469335,14170,17,140
-76.254664,-17.468955,14170,17,140
-76.28961,-17.444021,14170,17,140
-76.328184,-17.427155,14170,17,140
-76.328374,-17.427025,14170,17,140
-76.729955,-17.140497,14170,17,140
-76.731638,-17.138662,14170,17,140
-76.748435,-17.126677,14170,17,140
-76.751325,-17.123525,14170,17,140
-76.781175,-17.102227,14170,17,140
-76.781255,-17.102157,14170,17,140
-76.781494,-17.101896,14170,17,140
-76.782209,-17.101386,14170,17,140
-76.782325,-17.101277,14170,17,140
-76.875182,-17,14170,17,140
-76.637612,-17,14170,17,140
-76.634951,-17.002903,14170,17,140
-76.618153,-17.014888,14170,17,140
-76.616471,-17.016723,14170,17,140
-76.243574,-17.282785,14170,17,140
-76.243384,-17.282915,14170,17,140
-76.20481,-17.299781,14170,17,140
-76.169864,-17.324715,14170,17,140
-76.169304,-17.325095,14170,17,140
-76.16288,-17.327903,14170,17,140
-76.159024,-17.330655,14170,17,140
-76.061926,-17.373109,14170,17,140
-75.956139,-17.448589,14170,17,140
-75.838556,-17.5,14170,17,140
-76,-17.5,14170,17,140
-76.186407,-17.5,14170,17,140
-76.190427,-16.5,9160,16,90
-76.213753,-16.483357,9160,16,90
-76.213833,-16.483287,9160,16,90
-76.214073,-16.483026,9160,16,90
-76.214787,-16.482516,9160,16,90
-76.214903,-16.482407,9160,16,90
-76.428424,-16.249524,9160,16,90
-76.464577,-16.188029,9160,16,90
-76.606154,-16.033614,9160,16,90
-76.606302,-16.03344,9160,16,90
-76.616918,-16.015383,9160,16,90
-76.621994,-16.013163,9160,16,90
-76.640443,-16,9160,16,90
-76.5,-16,9160,16,90
-76.410007,-16,9160,16,90
-76.327369,-16.090131,9160,16,90
-76.291216,-16.151626,9160,16,90
-76.10142,-16.358633,9160,16,90
-76.101304,-16.358742,9160,16,90
-76.100589,-16.359252,9160,16,90
-76.10035,-16.359513,9160,16,90
-76.10027,-16.359583,9160,16,90
-76.070419,-16.380881,9160,16,90
-76.067529,-16.384033,9160,16,90
-76.050732,-16.396018,9160,16,90
-76.04905,-16.397853,9160,16,90
-75.905886,-16.5,9160,16,90
-76,-16.5,9160,16,90
-76.190427,-16.5,9160,16,90
-76.425741,-16.5,10160,16,100
-76.565634,-16.347422,10160,16,100
-76.601787,-16.285927,10160,16,100
-76.743364,-16.131512,10160,16,100
-76.743512,-16.131338,10160,16,100
-76.743646,-16.13111,10160,16,100
-76.927402,-16,10160,16,100
-76.640443,-16,10160,16,100
-76.621994,-16.013163,10160,16,100
-76.616918,-16.015383,10160,16,100
-76.606302,-16.03344,10160,16,100
-76.606154,-16.033614,10160,16,100
-76.464577,-16.188029,10160,16,100
-76.428424,-16.249524,10160,16,100
-76.214903,-16.482407,10160,16,100
-76.214787,-16.482516,10160,16,100
-76.214073,-16.483026,10160,16,100
-76.213833,-16.483287,10160,16,100
-76.213753,-16.483357,10160,16,100
-76.190427,-16.5,10160,16,100
-76.425741,-16.5,10160,16,100
-81.175788,-10,16100,10,160
-81,-10,16100,10,160
-80.998436,-10,16100,10,160
-80.935058,-10.191557,16100,10,160
-80.934918,-10.191887,16100,10,160
-80.753777,-10.5,16100,10,160
-80.948542,-10.5,16100,10,160
-81.089856,-10.259631,16100,10,160
-81.089996,-10.259301,16100,10,160
-81.175788,-10,16100,10,160
-76.35295,-17,12163,16.5,120
-76.502987,-16.892949,12163,16.5,120
-76.504669,-16.891114,12163,16.5,120
-76.521466,-16.879129,12163,16.5,120
-76.524356,-16.875977,12163,16.5,120
-76.554207,-16.854679,12163,16.5,120
-76.554287,-16.854609,12163,16.5,120
-76.554526,-16.854348,12163,16.5,120
-76.555241,-16.853838,12163,16.5,120
-76.555356,-16.853729,12163,16.5,120
-76.840051,-16.543219,12163,16.5,120
-76.86546,-16.5,12163,16.5,120
-76.652709,-16.5,12163,16.5,120
-76.441872,-16.729955,12163,16.5,120
-76.441756,-16.730064,12163,16.5,120
-76.441041,-16.730574,12163,16.5,120
-76.440802,-16.730835,12163,16.5,120
-76.440722,-16.730905,12163,16.5,120
-76.410872,-16.752203,12163,16.5,120
-76.407982,-16.755355,12163,16.5,120
-76.391185,-16.76734,12163,16.5,120
-76.389502,-16.769175,12163,16.5,120
-76.073974,-16.994304,12163,16.5,120
-76.073784,-16.994434,12163,16.5,120
-76.061054,-17,12163,16.5,120
-76.35295,-17,12163,16.5,120
-81.062507,-6.5,2063,6.5,20
-81,-6.5,2063,6.5,20
-80.746012,-6.5,2063,6.5,20
-80.744282,-6.500979,2063,6.5,20
-80.736493,-6.504773,2063,6.5,20
-80.724442,-6.511329,2063,6.5,20
-80.71474,-6.515983,2063,6.5,20
-80.703009,-6.522255,2063,6.5,20
-80.689972,-6.52818,2063,6.5,20
-80.683331,-6.531084,2063,6.5,20
-80.683187,-6.531179,2063,6.5,20
-80.677644,-6.533603,2063,6.5,20
-80.675479,-6.534873,2063,6.5,20
-80.660095,-6.5416,2063,6.5,20
-80.657896,-6.542681,2063,6.5,20
-80.637407,-6.551916,2063,6.5,20
-80.632917,-6.554403,2063,6.5,20
-80.625604,-6.557601,2063,6.5,20
-80.62125,-6.560227,2063,6.5,20
-80.605926,-6.567286,2063,6.5,20
-80.603193,-6.569114,2063,6.5,20
-80.597834,-6.57193,2063,6.5,20
-80.588654,-6.576237,2063,6.5,20
-80.584806,-6.578596,2063,6.5,20
-80.582149,-6.58021,2063,6.5,20
-80.579249,-6.58163,2063,6.5,20
-80.57667,-6.58326,2063,6.5,20
-80.56561,-6.58873,2063,6.5,20
-80.56124,-6.59111,2063,6.5,20
-80.55647,-6.59413,2063,6.5,20
-80.547189,-6.59837,2063,6.5,20
-80.54481,-6.59976,2063,6.5,20
-80.540659,-6.60167,2063,6.5,20
-80.53721,-6.60358,2063,6.5,20
-80.534339,-6.60499,2063,6.5,20
-80.53132,-6.60677,2063,6.5,20
-80.526119,-6.60927,2063,6.5,20
-80.522869,-6.61106,2063,6.5,20
-80.520079,-6.61229,2063,6.5,20
-80.516629,-6.61427,2063,6.5,20
-80.504819,-6.62021,2063,6.5,20
-80.502659,-6.621447,2063,6.5,20
-80.501449,-6.62231,2063,6.5,20
-80.499889,-6.62322,2063,6.5,20
-80.495303,-6.625226,2063,6.5,20
-80.492279,-6.62683,2063,6.5,20
-80.485839,-6.62971,2063,6.5,20
-80.484269,-6.63052,2063,6.5,20
-80.479939,-6.63317,2063,6.5,20
-80.47867,-6.63381,2063,6.5,20
-80.474999,-6.635415,2063,6.5,20
-80.46728,-6.63965,2063,6.5,20
-80.460459,-6.6438,2063,6.5,20
-80.456559,-6.64563,2063,6.5,20
-80.454419,-6.64693,2063,6.5,20
-80.4522,-6.64848,2063,6.5,20
-80.446569,-6.65133,2063,6.5,20
-80.442906,-6.652932,2063,6.5,20
-80.439369,-6.65479,2063,6.5,20
-80.437609,-6.65583,2063,6.5,20
-80.434439,-6.6574,2063,6.5,20
-80.429449,-6.65968,2063,6.5,20
-80.42683,-6.66113,2063,6.5,20
-80.42259,-6.66326,2063,6.5,20
-80.418919,-6.66533,2063,6.5,20
-80.413383,-6.667751,2063,6.5,20
-80.413159,-6.66787,2063,6.5,20
-80.40999,-6.67001,2063,6.5,20
-80.406989,-6.67137,2063,6.5,20
-80.400109,-6.67476,2063,6.5,20
-80.396159,-6.67652,2063,6.5,20
-80.392082,-6.678795,2063,6.5,20
-80.386259,-6.68163,2063,6.5,20
-80.382636,-6.683214,2063,6.5,20
-80.38173,-6.6837,2063,6.5,20
-80.37904,-6.68544,2063,6.5,20
-80.377141,-6.68627,2063,6.5,20
-80.373479,-6.68842,2063,6.5,20
-80.371259,-6.6894,2063,6.5,20
-80.366329,-6.69246,2063,6.5,20
-80.361693,-6.694704,2063,6.5,20
-80.356779,-6.69821,2063,6.5,20
-80.354789,-6.69928,2063,6.5,20
-80.346379,-6.70336,2063,6.5,20
-80.343679,-6.70511,2063,6.5,20
-80.339999,-6.70712,2063,6.5,20
-80.331569,-6.71221,2063,6.5,20
-80.326849,-6.71447,2063,6.5,20
-80.321139,-6.71807,2063,6.5,20
-80.31369,-6.72183,2063,6.5,20
-80.313215,-6.722134,2063,6.5,20
-80.307249,-6.72639,2063,6.5,20
-80.30587,-6.72715,2063,6.5,20
-80.303559,-6.7287,2063,6.5,20
-80.299599,-6.73068,2063,6.5,20
-80.296259,-6.73286,2063,6.5,20
-80.291669,-6.73512,2063,6.5,20
-80.287219,-6.7375,2063,6.5,20
-80.280949,-6.74107,2063,6.5,20
-80.27968,-6.7417,2063,6.5,20
-80.274981,-6.743755,2063,6.5,20
-80.273349,-6.74485,2063,6.5,20
-80.27053,-6.746536,2063,6.5,20
-80.267819,-6.74847,2063,6.5,20
-80.267088,-6.748937,2063,6.5,20
-80.26194,-6.75261,2063,6.5,20
-80.25979,-6.753855,2063,6.5,20
-80.25754,-6.75546,2063,6.5,20
-80.255789,-6.75653,2063,6.5,20
-80.255624,-6.756617,2063,6.5,20
-80.24637,-6.76322,2063,6.5,20
-80.246147,-6.763371,2063,6.5,20
-80.23558,-6.77091,2063,6.5,20
-80.232726,-6.772582,2063,6.5,20
-80.228439,-6.77564,2063,6.5,20
-80.225553,-6.77735,2063,6.5,20
-80.20146,-6.79454,2063,6.5,20
-80.19895,-6.795638,2063,6.5,20
-80.196549,-6.79735,2063,6.5,20
-80.185301,-6.804588,2063,6.5,20
-80.18157,-6.80725,2063,6.5,20
-80.178949,-6.80891,2063,6.5,20
-80.178132,-6.80937,2063,6.5,20
-80.17383,-6.81244,2063,6.5,20
-80.171818,-6.813612,2063,6.5,20
-80.166157,-6.817651,2063,6.5,20
-80.165304,-6.818454,2063,6.5,20
-80.161773,-6.821214,2063,6.5,20
-80.158923,-6.823674,2063,6.5,20
-80.152037,-6.828588,2063,6.5,20
-80.149253,-6.830964,2063,6.5,20
-80.145084,-6.833964,2063,6.5,20
-80.140334,-6.838194,2063,6.5,20
-80.136581,-6.841042,2063,6.5,20
-80.134448,-6.843368,2063,6.5,20
-80.131414,-6.846204,2063,6.5,20
-80.128423,-6.849464,2063,6.5,20
-80.125564,-6.852364,2063,6.5,20
-80.124614,-6.853194,2063,6.5,20
-80.115358,-6.859798,2063,6.5,20
-80.105436,-6.876674,2063,6.5,20
-80.104973,-6.881009,2063,6.5,20
-80.104743,-6.881969,2063,6.5,20
-80.104052,-6.884055,2063,6.5,20
-80.103943,-6.885079,2063,6.5,20
-80.102094,-6.890666,2063,6.5,20
-80.101453,-6.896659,2063,6.5,20
-80.101173,-6.897669,2063,6.5,20
-80.100733,-6.900719,2063,6.5,20
-80.099684,-6.903889,2063,6.5,20
-80.099273,-6.907729,2063,6.5,20
-80.088316,-6.940844,2063,6.5,20
-80.087756,-6.942064,2063,6.5,20
-80.070028,-6.972218,2063,6.5,20
-80.069228,-6.973192,2063,6.5,20
-80.068518,-6.974398,2063,6.5,20
-80.067408,-6.975628,2063,6.5,20
-80.045062,-7,2063,6.5,20
-80.246093,-7,2063,6.5,20
-80.260548,-6.956313,2063,6.5,20
-80.262737,-6.954738,2063,6.5,20
-80.26552,-6.952362,2063,6.5,20
-80.272407,-6.947448,2063,6.5,20
-80.272881,-6.947039,2063,6.5,20
-80.281349,-6.941591,2063,6.5,20
-80.283749,-6.939878,2063,6.5,20
-80.286259,-6.938781,2063,6.5,20
-80.310352,-6.92159,2063,6.5,20
-80.313239,-6.919881,2063,6.5,20
-80.317525,-6.916822,2063,6.5,20
-80.320379,-6.915151,2063,6.5,20
-80.330946,-6.907611,2063,6.5,20
-80.331169,-6.907461,2063,6.5,20
-80.340424,-6.900857,2063,6.5,20
-80.340589,-6.900771,2063,6.5,20
-80.342339,-6.899701,2063,6.5,20
-80.344589,-6.898095,2063,6.5,20
-80.346739,-6.896851,2063,6.5,20
-80.351887,-6.893177,2063,6.5,20
-80.352619,-6.892711,2063,6.5,20
-80.355329,-6.890777,2063,6.5,20
-80.358149,-6.889091,2063,6.5,20
-80.35978,-6.887995,2063,6.5,20
-80.364479,-6.885941,2063,6.5,20
-80.365749,-6.885311,2063,6.5,20
-80.372019,-6.881741,2063,6.5,20
-80.376469,-6.879361,2063,6.5,20
-80.381059,-6.877101,2063,6.5,20
-80.384399,-6.874921,2063,6.5,20
-80.388359,-6.872941,2063,6.5,20
-80.390669,-6.871391,2063,6.5,20
-80.392049,-6.870631,2063,6.5,20
-80.398014,-6.866374,2063,6.5,20
-80.398489,-6.866071,2063,6.5,20
-80.405939,-6.862311,2063,6.5,20
-80.411649,-6.858711,2063,6.5,20
-80.416369,-6.856451,2063,6.5,20
-80.424799,-6.851361,2063,6.5,20
-80.428479,-6.849351,2063,6.5,20
-80.431179,-6.847601,2063,6.5,20
-80.439589,-6.843521,2063,6.5,20
-80.441579,-6.842451,2063,6.5,20
-80.446493,-6.838945,2063,6.5,20
-80.451129,-6.836701,2063,6.5,20
-80.456059,-6.833641,2063,6.5,20
-80.458279,-6.832661,2063,6.5,20
-80.46194,-6.830511,2063,6.5,20
-80.463839,-6.829681,2063,6.5,20
-80.466529,-6.827941,2063,6.5,20
-80.467436,-6.827455,2063,6.5,20
-80.471059,-6.825871,2063,6.5,20
-80.476882,-6.823036,2063,6.5,20
-80.480959,-6.820761,2063,6.5,20
-80.484909,-6.819001,2063,6.5,20
-80.491789,-6.815611,2063,6.5,20
-80.494789,-6.814251,2063,6.5,20
-80.497959,-6.812111,2063,6.5,20
-80.498183,-6.811991,2063,6.5,20
-80.503719,-6.809571,2063,6.5,20
-80.507389,-6.807501,2063,6.5,20
-80.511629,-6.805371,2063,6.5,20
-80.514249,-6.803921,2063,6.5,20
-80.519239,-6.801641,2063,6.5,20
-80.522409,-6.800071,2063,6.5,20
-80.524169,-6.799031,2063,6.5,20
-80.527706,-6.797172,2063,6.5,20
-80.531369,-6.795571,2063,6.5,20
-80.536999,-6.792721,2063,6.5,20
-80.539219,-6.791171,2063,6.5,20
-80.541359,-6.789871,2063,6.5,20
-80.545259,-6.788041,2063,6.5,20
-80.552079,-6.783891,2063,6.5,20
-80.559799,-6.779655,2063,6.5,20
-80.563469,-6.778051,2063,6.5,20
-80.564739,-6.777411,2063,6.5,20
-80.569069,-6.774761,2063,6.5,20
-80.570639,-6.773951,2063,6.5,20
-80.577079,-6.771071,2063,6.5,20
-80.580102,-6.769466,2063,6.5,20
-80.584689,-6.767461,2063,6.5,20
-80.586249,-6.766551,2063,6.5,20
-80.587459,-6.765687,2063,6.5,20
-80.589619,-6.764451,2063,6.5,20
-80.601429,-6.758511,2063,6.5,20
-80.604879,-6.756531,2063,6.5,20
-80.607669,-6.755301,2063,6.5,20
-80.610919,-6.753511,2063,6.5,20
-80.616119,-6.751011,2063,6.5,20
-80.619139,-6.749231,2063,6.5,20
-80.622009,-6.747821,2063,6.5,20
-80.625459,-6.745911,2063,6.5,20
-80.629609,-6.744001,2063,6.5,20
-80.631989,-6.742611,2063,6.5,20
-80.641269,-6.738371,2063,6.5,20
-80.646039,-6.735351,2063,6.5,20
-80.650409,-6.732971,2063,6.5,20
-80.661469,-6.727501,2063,6.5,20
-80.664049,-6.725871,2063,6.5,20
-80.666949,-6.724451,2063,6.5,20
-80.669605,-6.722837,2063,6.5,20
-80.673454,-6.720478,2063,6.5,20
-80.682634,-6.716171,2063,6.5,20
-80.687992,-6.713355,2063,6.5,20
-80.690726,-6.711527,2063,6.5,20
-80.70605,-6.704468,2063,6.5,20
-80.710403,-6.701841,2063,6.5,20
-80.717717,-6.698644,2063,6.5,20
-80.722206,-6.696157,2063,6.5,20
-80.742696,-6.686922,2063,6.5,20
-80.744894,-6.68584,2063,6.5,20
-80.760279,-6.679114,2063,6.5,20
-80.762444,-6.677843,2063,6.5,20
-80.767987,-6.67542,2063,6.5,20
-80.76813,-6.675324,2063,6.5,20
-80.774771,-6.672421,2063,6.5,20
-80.787809,-6.666496,2063,6.5,20
-80.79954,-6.660224,2063,6.5,20
-80.809241,-6.65557,2063,6.5,20
-80.821292,-6.649014,2063,6.5,20
-80.829082,-6.64522,2063,6.5,20
-80.833462,-6.642742,2063,6.5,20
-80.836903,-6.640286,2063,6.5,20
-80.83913,-6.639313,2063,6.5,20
-80.840721,-6.638417,2063,6.5,20
-80.843921,-6.636223,2063,6.5,20
-80.846949,-6.634434,2063,6.5,20
-80.858696,-6.629793,2063,6.5,20
-80.861018,-6.629235,2063,6.5,20
-80.865828,-6.627553,2063,6.5,20
-80.930609,-6.599229,2063,6.5,20
-80.938792,-6.595517,2063,6.5,20
-80.946655,-6.591466,2063,6.5,20
-80.952159,-6.588367,2063,6.5,20
-80.965518,-6.579361,2063,6.5,20
-81.022886,-6.538428,2063,6.5,20
-81.025034,-6.536416,2063,6.5,20
-81.030438,-6.532036,2063,6.5,20
-81.042169,-6.520516,2063,6.5,20
-81.045833,-6.51652,2063,6.5,20
-81.05444,-6.508026,2063,6.5,20
-81.057941,-6.504278,2063,6.5,20
-81.062507,-6.5,2063,6.5,20
-76.1115,-18.5,19180,18,190
-76.225279,-18.418819,19180,18,190
-76.46494,-18.314031,19180,18,190
-76.570728,-18.238551,19180,18,190
-76.667825,-18.196097,19180,18,190
-76.671681,-18.193346,19180,18,190
-76.678105,-18.190537,19180,18,190
-76.678665,-18.190157,19180,18,190
-76.713611,-18.165223,19180,18,190
-76.752185,-18.148357,19180,18,190
-76.752375,-18.148227,19180,18,190
-76.960122,-18,19180,18,190
-76.673162,-18,19180,18,190
-76.667574,-18.003987,19180,18,190
-76.667384,-18.004117,19180,18,190
-76.628811,-18.020982,19180,18,190
-76.593864,-18.045917,19180,18,190
-76.593304,-18.046297,19180,18,190
-76.586881,-18.049105,19180,18,190
-76.583024,-18.051857,19180,18,190
-76.485928,-18.094311,19180,18,190
-76.380139,-18.169791,19180,18,190
-76.140478,-18.274579,19180,18,190
-75.925694,-18.427827,19180,18,190
-75.760627,-18.5,19180,18,190
-76,-18.5,19180,18,190
-76.1115,-18.5,19180,18,190
-76.358661,-13.5,2133,13.5,20
-76.357686,-13.509109,2133,13.5,20
-76.357749,-13.509691,2133,13.5,20
-76.357722,-13.510487,2133,13.5,20
-76.357024,-13.517008,2133,13.5,20
-76.356954,-13.520782,2133,13.5,20
-76.356771,-13.52262,2133,13.5,20
-76.35718,-13.527161,2133,13.5,20
-76.35718,-13.527907,2133,13.5,20
-76.357113,-13.528524,2133,13.5,20
-76.357257,-13.53047,2133,13.5,20
-76.357275,-13.532061,2133,13.5,20
-76.357385,-13.533083,2133,13.5,20
-76.357359,-13.533605,2133,13.5,20
-76.357271,-13.534425,2133,13.5,20
-76.35741,-13.53572,2133,13.5,20
-76.357507,-13.53676,2133,13.5,20
-76.357375,-13.538206,2133,13.5,20
-76.357342,-13.539268,2133,13.5,20
-76.357408,-13.541006,2133,13.5,20
-76.356744,-13.547208,2133,13.5,20
-76.356698,-13.548431,2133,13.5,20
-76.356604,-13.551026,2133,13.5,20
-76.357445,-13.553566,2133,13.5,20
-76.357899,-13.557816,2133,13.5,20
-76.358222,-13.559107,2133,13.5,20
-76.358268,-13.559537,2133,13.5,20
-76.361056,-13.585592,2133,13.5,20
-76.3741,-13.607779,2133,13.5,20
-76.374585,-13.609243,2133,13.5,20
-76.37496,-13.609882,2133,13.5,20
-76.375383,-13.611159,2133,13.5,20
-76.375627,-13.611756,2133,13.5,20
-76.383548,-13.635697,2133,13.5,20
-76.385602,-13.636595,2133,13.5,20
-76.412105,-13.642127,2133,13.5,20
-76.415567,-13.643641,2133,13.5,20
-76.419219,-13.644403,2133,13.5,20
-76.45161,-13.658566,2133,13.5,20
-76.452295,-13.659042,2133,13.5,20
-76.480979,-13.679508,2133,13.5,20
-76.48141,-13.679977,2133,13.5,20
-76.484929,-13.682488,2133,13.5,20
-76.485276,-13.682744,2133,13.5,20
-76.509001,-13.70862,2133,13.5,20
-76.526729,-13.738774,2133,13.5,20
-76.526912,-13.739122,2133,13.5,20
-76.536693,-13.768683,2133,13.5,20
-76.541514,-13.776884,2133,13.5,20
-76.552471,-13.809999,2133,13.5,20
-76.55298,-13.814755,2133,13.5,20
-76.553303,-13.815731,2133,13.5,20
-76.55369,-13.819352,2133,13.5,20
-76.554628,-13.822186,2133,13.5,20
-76.55463,-13.822204,2133,13.5,20
-76.556512,-13.827892,2133,13.5,20
-76.556576,-13.828303,2133,13.5,20
-76.5575,-13.836943,2133,13.5,20
-76.564243,-13.857321,2133,13.5,20
-76.567949,-13.89195,2133,13.5,20
-76.564243,-13.926579,2133,13.5,20
-76.564004,-13.927301,2133,13.5,20
-76.562263,-13.943569,2133,13.5,20
-76.551306,-13.976684,2133,13.5,20
-76.537598,-14,2133,13.5,20
-76.720941,-14,2133,13.5,20
-76.728155,-13.978197,2133,13.5,20
-76.729896,-13.961929,2133,13.5,20
-76.730135,-13.961207,2133,13.5,20
-76.737547,-13.89195,2133,13.5,20
-76.730135,-13.822693,2133,13.5,20
-76.723393,-13.802315,2133,13.5,20
-76.722468,-13.793675,2133,13.5,20
-76.722404,-13.793264,2133,13.5,20
-76.720522,-13.787576,2133,13.5,20
-76.72052,-13.787558,2133,13.5,20
-76.719583,-13.784724,2133,13.5,20
-76.719195,-13.781103,2133,13.5,20
-76.718872,-13.780127,2133,13.5,20
-76.718363,-13.775371,2133,13.5,20
-76.69645,-13.70914,2133,13.5,20
-76.691629,-13.700939,2133,13.5,20
-76.681848,-13.671378,2133,13.5,20
-76.681665,-13.67103,2133,13.5,20
-76.646209,-13.610722,2133,13.5,20
-76.59876,-13.55897,2133,13.5,20
-76.598412,-13.558714,2133,13.5,20
-76.594893,-13.556203,2133,13.5,20
-76.594463,-13.555734,2133,13.5,20
-76.537095,-13.514801,2133,13.5,20
-76.536409,-13.514325,2133,13.5,20
-76.527325,-13.510353,2133,13.5,20
-76.527347,-13.509691,2133,13.5,20
-76.527285,-13.509109,2133,13.5,20
-76.527541,-13.506712,2133,13.5,20
-76.528471,-13.50547,2133,13.5,20
-76.528873,-13.504894,2133,13.5,20
-76.529249,-13.504291,2133,13.5,20
-76.53031,-13.502484,2133,13.5,20
-76.532494,-13.500103,2133,13.5,20
-76.532586,-13.5,2133,13.5,20
-76.5,-13.5,2133,13.5,20
-76.358661,-13.5,2133,13.5,20
-76.532586,-13.5,2130,13,20
-76.533016,-13.499518,2130,13,20
-76.534077,-13.49822,2130,13,20
-76.535146,-13.496866,2130,13,20
-76.536216,-13.495595,2130,13,20
-76.537139,-13.494517,2130,13,20
-76.537736,-13.493834,2130,13,20
-76.538118,-13.493419,2130,13,20
-76.538291,-13.493182,2130,13,20
-76.538583,-13.492697,2130,13,20
-76.538751,-13.492412,2130,13,20
-76.538825,-13.492306,2130,13,20
-76.542021,-13.48882,2130,13,20
-76.542434,-13.488354,2130,13,20
-76.542963,-13.487723,2130,13,20
-76.543595,-13.486927,2130,13,20
-76.544976,-13.485253,2130,13,20
-76.546273,-13.483727,2130,13,20
-76.547389,-13.48241,2130,13,20
-76.548203,-13.481387,2130,13,20
-76.548834,-13.480509,2130,13,20
-76.549446,-13.479631,2130,13,20
-76.549921,-13.478968,2130,13,20
-76.550571,-13.47826,2130,13,20
-76.550745,-13.478059,2130,13,20
-76.551138,-13.47762,2130,13,20
-76.551539,-13.477135,2130,13,20
-76.551934,-13.476623,2130,13,20
-76.552408,-13.475956,2130,13,20
-76.55304,-13.474985,2130,13,20
-76.553274,-13.474643,2130,13,20
-76.554703,-13.473085,2130,13,20
-76.555134,-13.47259,2130,13,20
-76.555335,-13.472326,2130,13,20
-76.55571,-13.471805,2130,13,20
-76.55579,-13.471687,2130,13,20
-76.569808,-13.456398,2130,13,20
-76.569838,-13.456364,2130,13,20
-76.570201,-13.455968,2130,13,20
-76.570338,-13.455777,2130,13,20
-76.578403,-13.446981,2130,13,20
-76.578768,-13.446542,2130,13,20
-76.580675,-13.444322,2130,13,20
-76.588012,-13.43632,2130,13,20
-76.589493,-13.434673,2130,13,20
-76.589773,-13.434363,2130,13,20
-76.590729,-13.433321,2130,13,20
-76.59103,-13.432972,2130,13,20
-76.59157,-13.432315,2130,13,20
-76.592667,-13.430934,2130,13,20
-76.593681,-13.429618,2130,13,20
-76.594752,-13.428274,2130,13,20
-76.595967,-13.426774,2130,13,20
-76.596552,-13.42606,2130,13,20
-76.59711,-13.425329,2130,13,20
-76.597641,-13.424671,2130,13,20
-76.598094,-13.424156,2130,13,20
-76.598636,-13.423565,2130,13,20
-76.59924,-13.422888,2130,13,20
-76.600611,-13.421297,2130,13,20
-76.601974,-13.419725,2130,13,20
-76.602117,-13.419565,2130,13,20
-76.603245,-13.418335,2130,13,20
-76.603848,-13.417658,2130,13,20
-76.604133,-13.41732,2130,13,20
-76.604233,-13.417178,2130,13,20
-76.604378,-13.416971,2130,13,20
-76.605229,-13.415728,2130,13,20
-76.605584,-13.415198,2130,13,20
-76.60758,-13.413023,2130,13,20
-76.607918,-13.412639,2130,13,20
-76.608657,-13.411778,2130,13,20
-76.609052,-13.411294,2130,13,20
-76.609363,-13.41081,2130,13,20
-76.609664,-13.410344,2130,13,20
-76.609975,-13.409914,2130,13,20
-76.610614,-13.409118,2130,13,20
-76.611356,-13.408231,2130,13,20
-76.612526,-13.406906,2130,13,20
-76.612882,-13.406494,2130,13,20
-76.613202,-13.406092,2130,13,20
-76.613494,-13.405699,2130,13,20
-76.613751,-13.405306,2130,13,20
-76.614272,-13.404528,2130,13,20
-76.614848,-13.403723,2130,13,20
-76.615735,-13.402526,2130,13,20
-76.616037,-13.402105,2130,13,20
-76.616048,-13.402088,2130,13,20
-76.624146,-13.393255,2130,13,20
-76.624466,-13.392889,2130,13,20
-76.62454,-13.392798,2130,13,20
-76.628682,-13.388281,2130,13,20
-76.628745,-13.388207,2130,13,20
-76.629001,-13.387906,2130,13,20
-76.629194,-13.387622,2130,13,20
-76.62997,-13.386415,2130,13,20
-76.630977,-13.384861,2130,13,20
-76.631498,-13.383984,2130,13,20
-76.639364,-13.370603,2130,13,20
-76.665072,-13.342565,2130,13,20
